Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
NCC30,2548.0,OUT018
FDE58,2076.0,OUT035
FDC05,1276.0,OUT019
FDY15,2528.0,OUT046
FDG14,2432.0,OUT046
FDL08,3948.0,OUT049
FDQ47,636.0,OUT013
FDN12,1920.0,OUT035
FDW10,2860.0,OUT013
FDD02,2044.0,OUT035
FDX35,1732.0,OUT010
FDT35,2736.0,OUT046
DRN47,980.0,OUT019
FDB11,1644.0,OUT010
FDN20,2624.0,OUT045
FDB59,3324.0,OUT035
FDJ58,2720.0,OUT045
FDU60,2728.0,OUT046
FDS03,1184.0,OUT049
FDU40,1164.0,OUT019
DRH15,852.0,OUT049
FDD04,3736.0,OUT027
FDQ01,4032.0,OUT046
FDF28,2200.0,OUT035
FDD22,-132.0,OUT010
FDY19,1896.0,OUT046
FDN33,1684.0,OUT035
FDV36,2180.0,OUT035
FDW01,500.0,OUT010
FDJ28,3156.0,OUT049
FDB17,3004.0,OUT035
FDM40,2332.0,OUT049
FDV46,2184.0,OUT045
FDQ44,2028.0,OUT049
NCD42,624.0,OUT046
DRH37,2600.0,OUT046
FDR10,2332.0,OUT018
NCD06,2192.0,OUT027
FDI53,2592.0,OUT046
FDG16,3572.0,OUT035
DRB25,1712.0,OUT046
FDY09,2784.0,OUT046
FDX48,2424.0,OUT045
FDC03,1220.0,OUT010
FDT47,1748.0,OUT035
FDW44,4200.0,OUT027
FDT24,1368.0,OUT017
FDT12,1740.0,OUT019
NCS38,1940.0,OUT035
FDO39,3084.0,OUT035
FDA13,656.0,OUT046
FDO48,3700.0,OUT035
DRJ01,2624.0,OUT017
FDD53,404.0,OUT018
NCT05,4124.0,OUT049
FDQ51,752.0,OUT045
FDU60,2732.0,OUT013
FDC59,1072.0,OUT046
FDP36,1060.0,OUT035
NCM19,1880.0,OUT017
FDL16,884.0,OUT035
FDE50,2756.0,OUT018
NCR18,756.0,OUT013
NCD30,1716.0,OUT035
FDH31,1692.0,OUT013
FDD56,876.0,OUT019
FDC47,3724.0,OUT049
FDZ21,1520.0,OUT045
FDM01,1788.0,OUT049
FDF24,1420.0,OUT013
FDW23,768.0,OUT017
FDY52,740.0,OUT018
DRH37,4040.0,OUT027
DRO47,3248.0,OUT027
FDR25,4340.0,OUT049
FDQ24,5400.0,OUT027
DRJ51,3356.0,OUT018
NCU06,3764.0,OUT035
NCV18,1020.0,OUT018
NCC06,3472.0,OUT027
FDZ01,1452.0,OUT018
FDT14,2072.0,OUT017
FDD11,2092.0,OUT019
FDN09,3968.0,OUT017
NCO18,884.0,OUT010
FDZ50,2892.0,OUT045
FDS44,3836.0,OUT013
FDI36,3112.0,OUT045
FDA26,1564.0,OUT010
NCY53,1892.0,OUT049
FDF32,3260.0,OUT049
FDF59,92.0,OUT010
FDB20,1240.0,OUT046
DRH11,1084.0,OUT035
FDT03,3060.0,OUT049
NCH06,3996.0,OUT035
FDR55,3116.0,OUT049
FDI10,2920.0,OUT035
FDZ12,2184.0,OUT045
FDM12,3124.0,OUT049
DRB25,1656.0,OUT045
NCS41,2900.0,OUT013
NCT53,2668.0,OUT049
NCD55,692.0,OUT013
FDY08,2380.0,OUT049
NCP55,992.0,OUT049
FDA33,2380.0,OUT013
FDQ33,2396.0,OUT013
FDE45,4296.0,OUT027
FDT26,2012.0,OUT013
NCV53,3856.0,OUT049
FDK60,3064.0,OUT027
NCJ29,1328.0,OUT046
FDI15,4104.0,OUT045
FDX21,1788.0,OUT013
FDV49,2252.0,OUT019
DRO59,1240.0,OUT046
FDZ14,1944.0,OUT045
FDP32,3456.0,OUT027
FDC33,3300.0,OUT017
FDT14,52.0,OUT010
NCN54,2704.0,OUT027
FDR57,3960.0,OUT027
DRK12,552.0,OUT046
FDX52,3236.0,OUT049
FDX08,932.0,OUT010
FDP10,-236.0,OUT010
NCP50,1208.0,OUT045
NCL06,4100.0,OUT013
FDP25,3500.0,OUT013
FDE53,1708.0,OUT013
FDL27,1208.0,OUT017
FDC35,3384.0,OUT049
DRJ47,796.0,OUT010
FDD16,964.0,OUT018
NCN42,2432.0,OUT049
FDC38,3560.0,OUT027
NCO07,3280.0,OUT045
FDQ20,764.0,OUT049
FDI32,1800.0,OUT046
FDN20,796.0,OUT010
DRJ51,5056.0,OUT027
FDU08,1520.0,OUT045
DRN37,740.0,OUT019
FDD05,44.0,OUT010
FDW15,2416.0,OUT046
FDI52,1984.0,OUT046
DRM11,4216.0,OUT049
NCO06,464.0,OUT045
FDU38,3116.0,OUT049
FDU59,2284.0,OUT018
FDJ10,2240.0,OUT046
FDM13,2220.0,OUT049
NCJ30,724.0,OUT019
FDM45,1708.0,OUT018
FDP36,812.0,OUT045
NCD30,-364.0,OUT010
FDN48,1628.0,OUT017
FDY32,2652.0,OUT049
FDU47,2296.0,OUT046
FDF17,1244.0,OUT019
FDP34,2600.0,OUT017
FDA47,2740.0,OUT049
DRD27,3040.0,OUT027
FDW38,864.0,OUT045
FDZ15,28.0,OUT019
FDZ03,4456.0,OUT027
NCN19,3080.0,OUT049
FDG02,3172.0,OUT035
FDS31,3092.0,OUT035
FDW43,1756.0,OUT019
FDZ47,-276.0,OUT010
FDO57,2672.0,OUT017
NCL07,676.0,OUT013
NCV42,1780.0,OUT013
FDP40,1964.0,OUT017
FDP48,1068.0,OUT019
FDH21,2668.0,OUT017
NCP02,1064.0,OUT049
FDK24,864.0,OUT049
FDC41,1152.0,OUT045
FDF08,1552.0,OUT017
FDO49,1028.0,OUT017
FDS56,5608.0,OUT027
FDX46,764.0,OUT018
FDQ07,3548.0,OUT013
FDC32,-444.0,OUT010
FDT21,2012.0,OUT019
FDG58,2448.0,OUT045
FDW14,1540.0,OUT049
DRA12,3680.0,OUT027
FDV27,1500.0,OUT013
DRD25,1812.0,OUT013
DRF48,4392.0,OUT027
FDX24,1616.0,OUT017
DRJ51,3616.0,OUT046
FDE45,2800.0,OUT045
FDE14,1680.0,OUT046
FDG53,2144.0,OUT045
FDT08,2376.0,OUT046
DRC27,5336.0,OUT027
FDG20,2992.0,OUT035
FDC21,1784.0,OUT046
FDV31,2524.0,OUT018
FDB58,2240.0,OUT045
FDV23,1984.0,OUT046
FDA25,-212.0,OUT019
FDC15,2504.0,OUT046
FDU47,2352.0,OUT049
FDE23,860.0,OUT013
FDS08,2828.0,OUT013
FDW03,3176.0,OUT027
FDJ60,2364.0,OUT018
FDM34,2184.0,OUT017
FDW33,1708.0,OUT013
FDZ40,924.0,OUT013
FDE33,1076.0,OUT018
NCC06,108.0,OUT010
FDU11,1904.0,OUT046
FDL44,2716.0,OUT017
NCZ29,2120.0,OUT017
FDG28,1996.0,OUT010
FDL12,740.0,OUT018
FDD52,1888.0,OUT017
FDO15,1260.0,OUT013
NCN29,2256.0,OUT027
FDW36,1756.0,OUT013
FDB21,3768.0,OUT046
FDZ28,2140.0,OUT013
FDY10,1996.0,OUT035
DRG39,992.0,OUT017
FDN28,1724.0,OUT013
FDV15,1820.0,OUT035
DRI13,3596.0,OUT035
FDH20,1600.0,OUT046
FDY51,3500.0,OUT013
FDE16,3324.0,OUT013
FDX40,348.0,OUT018
FDC48,1036.0,OUT018
FDS14,2480.0,OUT046
FDX56,3460.0,OUT017
FDI10,2760.0,OUT046
FDI14,2300.0,OUT013
DRM48,628.0,OUT013
NCH07,3936.0,OUT027
FDY26,3420.0,OUT013
FDD02,3352.0,OUT027
FDM12,3024.0,OUT046
DRF01,356.0,OUT010
FDV36,2032.0,OUT046
DRI59,3556.0,OUT013
FDV03,2212.0,OUT018
FDO39,3044.0,OUT017
NCB07,2828.0,OUT018
FDH38,3312.0,OUT027
FDZ13,1004.0,OUT035
NCZ30,1936.0,OUT046
NCA06,728.0,OUT035
FDB04,1552.0,OUT049
FDN50,1580.0,OUT013
NCG06,4136.0,OUT049
NCY17,444.0,OUT018
FDC23,2848.0,OUT046
FDK33,3472.0,OUT049
FDR03,3452.0,OUT049
FDZ07,1016.0,OUT045
FDO38,1308.0,OUT013
FDS59,1784.0,OUT046
DRM11,2180.0,OUT019
FDX52,4568.0,OUT027
DRJ35,692.0,OUT018
NCP53,3760.0,OUT046
FDW15,508.0,OUT019
DRI47,2232.0,OUT045
DRZ11,2148.0,OUT035
FDS02,3164.0,OUT013
DRD49,3452.0,OUT018
FDW38,1004.0,OUT049
FDR21,924.0,OUT019
FDE40,1116.0,OUT013
FDI02,1756.0,OUT045
FDQ04,600.0,OUT045
FDY14,4296.0,OUT017
NCT54,1520.0,OUT046
DRD25,1896.0,OUT017
DRE01,3728.0,OUT045
FDJ12,1436.0,OUT010
NCZ05,1748.0,OUT049
DRB25,-172.0,OUT019
NCC31,2420.0,OUT045
FDM16,1216.0,OUT045
DRG11,1792.0,OUT049
FDV24,3800.0,OUT027
FDV43,744.0,OUT046
FDG05,2228.0,OUT018
FDV23,60.0,OUT010
FDI58,1252.0,OUT018
FDQ11,4224.0,OUT017
FDC05,4616.0,OUT027
FDF40,3996.0,OUT013
FDU02,3316.0,OUT018
FDT32,3036.0,OUT013
NCF06,4208.0,OUT017
FDT46,892.0,OUT013
FDR58,-444.0,OUT010
FDY04,2632.0,OUT046
FDT58,2584.0,OUT045
FDE46,2532.0,OUT049
DRH11,1028.0,OUT017
DRI51,2712.0,OUT046
FDC35,3356.0,OUT017
FDP45,4188.0,OUT035
FDC45,2792.0,OUT017
FDU01,2912.0,OUT045
FDJ53,12.0,OUT010
FDJ46,2872.0,OUT017
FDX07,3020.0,OUT013
NCI30,3996.0,OUT049
FDE47,3432.0,OUT027
FDV48,1256.0,OUT045
FDN16,-212.0,OUT019
FDM52,2364.0,OUT013
FDA32,4888.0,OUT027
FDH05,3816.0,OUT017
FDW25,-508.0,OUT010
FDQ09,1824.0,OUT046
NCM17,-1180.0,OUT010
DRM59,2448.0,OUT046
FDV47,2808.0,OUT027
DRE15,1364.0,OUT035
FDS25,-156.0,OUT010
NCZ05,1380.0,OUT018
NCV05,548.0,OUT019
DRM37,3104.0,OUT046
FDV58,4520.0,OUT027
FDN22,5464.0,OUT027
NCO06,636.0,OUT049
FDT56,-900.0,OUT019
FDM02,1500.0,OUT013
FDA09,2896.0,OUT046
NCC06,2164.0,OUT035
NCL54,2868.0,OUT049
NCB55,1052.0,OUT017
FDB12,1840.0,OUT017
NCA54,2924.0,OUT049
NCS38,1932.0,OUT049
FDC02,4200.0,OUT049
FDK44,844.0,OUT019
FDE16,3436.0,OUT035
NCS05,2252.0,OUT035
FDZ59,2624.0,OUT045
FDI20,3488.0,OUT017
FDQ14,2400.0,OUT046
FDF53,3032.0,OUT017
FDW25,1492.0,OUT017
NCQ43,-220.0,OUT010
FDX52,3116.0,OUT013
FDE28,3576.0,OUT045
FDN15,2332.0,OUT017
FDO28,2020.0,OUT017
FDQ33,2344.0,OUT045
FDM22,-972.0,OUT010
FDJ03,968.0,OUT017
FDI16,860.0,OUT045
FDI09,5280.0,OUT027
FDX55,3468.0,OUT013
FDS23,3480.0,OUT027
DRC12,2976.0,OUT045
FDH41,3508.0,OUT049
FDN01,2796.0,OUT013
FDV55,2232.0,OUT045
NCJ19,932.0,OUT013
NCY29,-1028.0,OUT010
FDP03,1732.0,OUT018
FDZ52,1712.0,OUT045
FDH31,-236.0,OUT010
FDQ19,3580.0,OUT018
FDS15,1896.0,OUT035
FDN32,3016.0,OUT017
FDH32,1692.0,OUT049
FDF33,1880.0,OUT017
FDJ22,3024.0,OUT046
FDG56,-852.0,OUT010
FDC05,3136.0,OUT046
FDK09,3612.0,OUT013
NCV29,2724.0,OUT045
NCC43,2020.0,OUT019
NCA42,2576.0,OUT049
FDC10,1936.0,OUT046
FDC16,1500.0,OUT013
NCL17,2244.0,OUT013
FDA51,2012.0,OUT035
FDW01,2544.0,OUT017
NCF30,1952.0,OUT045
FDN49,764.0,OUT013
FDY20,1432.0,OUT045
FDC15,2416.0,OUT045
FDY24,912.0,OUT046
NCG43,1616.0,OUT017
FDA48,3548.0,OUT013
NCF55,720.0,OUT017
FDL38,1604.0,OUT049
NCQ29,3772.0,OUT018
FDC34,2636.0,OUT017
FDP36,2352.0,OUT027
FDN50,-356.0,OUT010
FDO23,1616.0,OUT049
FDT56,1020.0,OUT013
FDT13,4440.0,OUT027
FDZ03,3036.0,OUT013
FDQ03,1836.0,OUT010
FDU44,2552.0,OUT045
FDD03,3748.0,OUT049
NCH30,1812.0,OUT013
FDS60,940.0,OUT010
FDG08,2752.0,OUT046
FDX38,952.0,OUT017
FDD22,1928.0,OUT017
FDW51,3404.0,OUT013
FDL09,2840.0,OUT017
FDZ60,1668.0,OUT045
NCH07,2504.0,OUT046
NCQ41,3204.0,OUT049
FDW04,2196.0,OUT049
FDI08,5416.0,OUT027
FDR19,460.0,OUT019
FDV13,1448.0,OUT046
FDB52,4168.0,OUT017
FDZ48,3240.0,OUT027
NCO14,852.0,OUT049
FDZ50,2988.0,OUT013
FDN27,-20.0,OUT019
FDQ60,2012.0,OUT013
FDR49,876.0,OUT017
DRJ35,2464.0,OUT027
DRI49,1420.0,OUT017
FDB47,3432.0,OUT017
FDP37,76.0,OUT010
FDR26,2908.0,OUT049
FDY31,428.0,OUT019
FDC11,1376.0,OUT045
DRP47,4084.0,OUT035
NCY54,2396.0,OUT018
FDR27,2152.0,OUT046
FDQ21,76.0,OUT019
NCQ29,4252.0,OUT035
FDJ02,2392.0,OUT046
FDE21,1556.0,OUT018
FDM39,2824.0,OUT046
FDZ01,1804.0,OUT017
NCB19,1084.0,OUT018
FDU03,2920.0,OUT046
FDP27,3068.0,OUT049
DRF01,2224.0,OUT045
FDM03,1824.0,OUT049
FDV01,2520.0,OUT046
FDS16,2368.0,OUT046
FDO45,1644.0,OUT035
NCX06,3012.0,OUT035
FDP13,688.0,OUT046
NCR38,3676.0,OUT018
FDA01,1020.0,OUT013
FDT26,2052.0,OUT017
FDD44,5560.0,OUT027
FDB26,972.0,OUT013
FDP45,2108.0,OUT019
NCP55,920.0,OUT046
FDT23,1416.0,OUT017
FDO51,684.0,OUT045
FDA44,952.0,OUT046
NCJ31,3468.0,OUT018
FDX37,1544.0,OUT045
NCD18,3708.0,OUT049
FDN40,3896.0,OUT027
FDL33,3192.0,OUT017
DRF48,3132.0,OUT035
FDW08,1828.0,OUT035
FDX39,3140.0,OUT018
FDB38,2724.0,OUT049
FDY46,2676.0,OUT018
NCB06,2596.0,OUT049
FDA34,2904.0,OUT035
FDA35,1916.0,OUT045
FDQ07,3660.0,OUT035
FDU32,1896.0,OUT045
FDU26,2012.0,OUT013
FDU13,372.0,OUT010
FDO09,4348.0,OUT035
FDW03,-196.0,OUT019
FDB38,2636.0,OUT013
FDL26,540.0,OUT010
NCN43,1904.0,OUT045
FDH08,3596.0,OUT045
NCC31,596.0,OUT019
FDH14,2428.0,OUT035
FDL40,1712.0,OUT017
FDD20,2128.0,OUT035
NCV53,3932.0,OUT035
FDD16,1144.0,OUT045
FDP24,2076.0,OUT035
FDQ25,2732.0,OUT045
FDM38,1068.0,OUT035
NCT18,900.0,OUT010
FDM34,2220.0,OUT049
DRH37,724.0,OUT010
NCE07,2292.0,OUT013
FDG12,1980.0,OUT013
FDB59,1236.0,OUT010
FDS10,2572.0,OUT018
FDN21,652.0,OUT010
FDM02,1412.0,OUT045
FDO44,1900.0,OUT049
NCN17,1736.0,OUT017
FDH16,1204.0,OUT018
FDL44,2560.0,OUT046
FDY47,2208.0,OUT017
DRI39,896.0,OUT046
NCX54,1380.0,OUT018
FDE59,616.0,OUT046
FDO46,2980.0,OUT045
DRE13,1416.0,OUT046
FDW14,1500.0,OUT013
FDF35,1720.0,OUT046
FDO50,-452.0,OUT019
DRF49,1944.0,OUT017
FDT60,2116.0,OUT049
FDP38,756.0,OUT045
FDA31,4176.0,OUT027
FDY52,-884.0,OUT010
FDD03,5112.0,OUT027
FDN52,1140.0,OUT018
FDU20,52.0,OUT010
FDD22,1916.0,OUT035
NCB55,-988.0,OUT019
FDN27,1856.0,OUT045
FDD16,1276.0,OUT013
FDW48,1296.0,OUT046
DRN35,528.0,OUT045
FDX25,2964.0,OUT049
DRD49,3812.0,OUT049
FDE21,-52.0,OUT019
FDN44,2684.0,OUT035
DRC01,940.0,OUT049
NCK30,3960.0,OUT046
FDU39,1004.0,OUT013
FDB49,1660.0,OUT013
FDS12,1932.0,OUT045
FDR57,2260.0,OUT018
FDX22,4800.0,OUT027
FDC60,1516.0,OUT013
NCE42,3764.0,OUT049
NCK42,3504.0,OUT049
DRE01,3920.0,OUT017
FDE57,1980.0,OUT018
DRK59,1796.0,OUT019
FDB10,5160.0,OUT027
FDQ25,2800.0,OUT046
FDY26,3496.0,OUT017
FDG28,3992.0,OUT049
FDM14,1852.0,OUT049
NCH29,1672.0,OUT049
FDD48,1948.0,OUT049
FDC17,3272.0,OUT045
DRH49,2784.0,OUT027
FDN44,2276.0,OUT018
FDC29,1816.0,OUT045
DRK01,-412.0,OUT019
FDD48,1952.0,OUT017
FDB59,3180.0,OUT013
FDY45,2076.0,OUT010
FDX60,1420.0,OUT035
FDT09,236.0,OUT010
DRB24,2164.0,OUT018
FDL13,3860.0,OUT035
FDN16,1852.0,OUT035
FDK57,1964.0,OUT013
FDO22,2808.0,OUT027
FDC57,1204.0,OUT010
FDZ13,2296.0,OUT027
FDW27,2524.0,OUT013
FDX10,756.0,OUT049
FDY08,1988.0,OUT018
FDA49,1512.0,OUT017
FDC32,1244.0,OUT018
FDO04,1052.0,OUT035
NCZ54,2548.0,OUT013
FDY40,780.0,OUT045
FDW36,1664.0,OUT045
FDE11,3056.0,OUT017
DRE37,2920.0,OUT045
NCK19,3144.0,OUT017
FDT19,2956.0,OUT035
FDE56,984.0,OUT045
FDZ57,148.0,OUT010
FDB35,1700.0,OUT035
FDF09,-1308.0,OUT010
FDO34,2688.0,OUT046
FDA55,3608.0,OUT046
NCM18,1128.0,OUT035
FDJ20,108.0,OUT019
DRQ35,100.0,OUT019
FDG02,3052.0,OUT013
NCU29,2012.0,OUT018
FDL27,2496.0,OUT027
NCA54,2976.0,OUT035
FDJ32,1180.0,OUT035
FDB21,1884.0,OUT019
FDR46,2468.0,OUT035
FDZ32,1744.0,OUT046
DRF36,3116.0,OUT017
NCU54,3400.0,OUT017
NCI31,688.0,OUT017
DRA59,3092.0,OUT035
NCC55,552.0,OUT045
FDE44,532.0,OUT018
NCN26,1556.0,OUT018
FDC11,1524.0,OUT049
FDV24,2524.0,OUT035
FDR40,-548.0,OUT019
NCQ17,2580.0,OUT049
FDC46,2864.0,OUT045
NCM18,1008.0,OUT046
FDK16,1552.0,OUT046
FDI28,1432.0,OUT017
FDS11,3316.0,OUT018
DRD13,1064.0,OUT046
FDL36,1588.0,OUT035
FDI27,860.0,OUT013
FDJ53,-4.0,OUT019
FDS44,3768.0,OUT045
FDE28,3672.0,OUT046
FDQ33,2132.0,OUT018
FDB37,3936.0,OUT017
FDQ31,1376.0,OUT045
NCQ05,2368.0,OUT046
FDE10,2140.0,OUT013
FDF38,840.0,OUT017
FDE50,1116.0,OUT019
DRG37,548.0,OUT010
NCH06,3996.0,OUT049
FDY14,4108.0,OUT045
FDO27,1672.0,OUT017
FDQ19,3964.0,OUT049
FDZ26,1868.0,OUT019
FDN51,4188.0,OUT013
FDK20,2156.0,OUT035
FDD40,2836.0,OUT018
DRI25,668.0,OUT018
FDH56,2012.0,OUT017
FDI36,4608.0,OUT027
DRH11,644.0,OUT018
NCV18,1432.0,OUT017
DRI01,2836.0,OUT049
DRE48,3248.0,OUT049
FDS51,1156.0,OUT035
FDM38,992.0,OUT017
FDB60,4512.0,OUT027
FDY58,3772.0,OUT035
FDY22,2256.0,OUT045
FDF11,5256.0,OUT027
FDZ51,1764.0,OUT035
FDQ45,3056.0,OUT017
FDF17,3264.0,OUT035
NCF31,3840.0,OUT027
FDA37,2076.0,OUT013
FDO51,776.0,OUT046
FDF34,3212.0,OUT013
FDD57,1284.0,OUT018
FDO37,3624.0,OUT046
FDR49,920.0,OUT049
FDS39,2372.0,OUT049
FDI48,2360.0,OUT027
DRM35,2932.0,OUT049
FDV57,3076.0,OUT035
FDZ55,2604.0,OUT013
FDI28,1432.0,OUT035
FDS21,1032.0,OUT045
FDT34,1708.0,OUT013
DRI25,1060.0,OUT035
FDT47,-340.0,OUT010
DRH39,1152.0,OUT045
NCD54,2232.0,OUT045
FDU16,2872.0,OUT027
NCW29,1992.0,OUT045
FDV25,4936.0,OUT027
FDM56,1916.0,OUT035
FDZ04,2512.0,OUT027
FDG59,-1268.0,OUT019
FDI56,1392.0,OUT045
FDS33,1616.0,OUT035
FDC23,2900.0,OUT049
FDT11,3096.0,OUT049
FDG17,3848.0,OUT045
FDZ44,1828.0,OUT045
FDJ52,2588.0,OUT013
DRI23,2520.0,OUT046
DRE15,-660.0,OUT010
NCF07,1636.0,OUT013
NCR29,1008.0,OUT049
FDE44,-1124.0,OUT019
FDT23,1488.0,OUT035
NCG06,4184.0,OUT017
NCU41,1100.0,OUT010
FDH46,1816.0,OUT017
FDV31,2844.0,OUT013
NCT41,3872.0,OUT027
FDE22,4000.0,OUT027
FDC26,1688.0,OUT045
DRF51,712.0,OUT017
NCY53,-108.0,OUT019
FDY21,3228.0,OUT017
FDL27,1084.0,OUT013
FDZ34,3172.0,OUT049
NCF43,356.0,OUT010
FDC21,1944.0,OUT035
FDL26,2508.0,OUT013
FDT25,4.0,OUT010
NCR30,1200.0,OUT046
DRL23,-188.0,OUT019
NCR05,3212.0,OUT049
NCE19,588.0,OUT018
FDY07,900.0,OUT035
FDB10,3832.0,OUT017
FDP57,1724.0,OUT013
FDU48,204.0,OUT019
FDH48,1536.0,OUT035
FDO33,2004.0,OUT035
NCU29,2272.0,OUT045
FDW35,712.0,OUT046
FDH05,1780.0,OUT010
FDP26,1772.0,OUT049
DRG27,836.0,OUT035
FDQ33,2416.0,OUT046
FDH20,-284.0,OUT010
FDV14,1456.0,OUT046
DRD01,944.0,OUT046
NCI17,1620.0,OUT049
FDF39,2284.0,OUT010
FDX37,1616.0,OUT046
NCX17,3836.0,OUT035
FDN03,4028.0,OUT013
NCS41,964.0,OUT010
FDH34,2864.0,OUT045
NCX53,1980.0,OUT018
FDY31,2352.0,OUT046
FDD20,2144.0,OUT017
FDE51,736.0,OUT045
FDV27,1448.0,OUT046
FDF16,2512.0,OUT035
FDZ02,1700.0,OUT049
NCK05,952.0,OUT045
FDM12,4504.0,OUT027
NCA05,2100.0,OUT018
FDX33,2512.0,OUT045
FDM25,2940.0,OUT049
FDE41,1156.0,OUT018
FDW14,1416.0,OUT045
NCD30,1528.0,OUT046
FDB23,1708.0,OUT010
FDF45,1048.0,OUT046
FDW20,2120.0,OUT017
FDF47,3456.0,OUT045
NCR05,1252.0,OUT019
DRB01,2960.0,OUT046
FDE36,2684.0,OUT013
FDU56,3028.0,OUT049
FDB23,3712.0,OUT049
FDN48,1576.0,OUT049
FDS43,3004.0,OUT013
NCN05,2932.0,OUT013
NCL53,2876.0,OUT049
FDL56,1400.0,OUT046
FDH17,1332.0,OUT018
FDP37,2016.0,OUT046
FDG09,1148.0,OUT019
FDA55,3512.0,OUT045
FDX31,3860.0,OUT049
FDJ41,4064.0,OUT045
DRC24,2416.0,OUT045
FDQ21,2128.0,OUT035
NCT54,1420.0,OUT045
FDH08,3740.0,OUT049
FDY38,3444.0,OUT018
DRM11,2180.0,OUT010
FDG32,3592.0,OUT049
NCH18,3848.0,OUT046
FDI20,3500.0,OUT035
FDA33,2068.0,OUT018
FDN45,3548.0,OUT013
FDT45,-996.0,OUT010
FDR32,3808.0,OUT035
FDA48,3592.0,OUT017
FDN23,2460.0,OUT017
NCR18,868.0,OUT035
FDD45,1512.0,OUT046
FDI22,2996.0,OUT018
FDT09,2204.0,OUT013
DRC24,3904.0,OUT027
FDT39,2424.0,OUT046
FDX28,1512.0,OUT045
FDA50,1252.0,OUT018
FDT33,4168.0,OUT027
FDQ60,2064.0,OUT049
NCM19,1500.0,OUT018
FDF40,3976.0,OUT046
NCI30,4004.0,OUT035
FDK34,3868.0,OUT049
FDA38,5224.0,OUT027
FDT02,576.0,OUT045
FDC11,1524.0,OUT017
FDD08,680.0,OUT046
NCS29,4120.0,OUT046
DRI03,876.0,OUT010
FDK48,1348.0,OUT035
FDM52,2492.0,OUT049
FDP49,1140.0,OUT035
DRA24,2656.0,OUT046
NCJ43,2820.0,OUT049
FDE11,2888.0,OUT045
FDP01,2608.0,OUT049
FDQ59,1140.0,OUT018
FDA43,1180.0,OUT019
FDL14,2616.0,OUT017
FDV50,60.0,OUT010
FDT01,4800.0,OUT027
NCC42,2364.0,OUT035
FDO28,1896.0,OUT046
FDD32,-548.0,OUT019
FDV45,3108.0,OUT035
NCW17,116.0,OUT019
NCJ17,2800.0,OUT027
NCF18,3096.0,OUT049
FDP01,2424.0,OUT045
FDH24,2448.0,OUT045
FDI38,4800.0,OUT027
FDX03,952.0,OUT035
FDY28,3400.0,OUT046
FDN34,2484.0,OUT018
FDJ02,2360.0,OUT045
FDW40,380.0,OUT019
FDX03,892.0,OUT017
FDE17,3912.0,OUT027
FDT58,2656.0,OUT046
FDI38,3372.0,OUT013
FDW22,3732.0,OUT035
FDS15,3240.0,OUT027
NCX06,2900.0,OUT013
DRK47,3776.0,OUT035
FDC23,4280.0,OUT027
FDM56,-196.0,OUT010
FDP21,3056.0,OUT046
FDP58,3448.0,OUT046
FDA27,2172.0,OUT019
FDK41,-532.0,OUT019
NCH42,3616.0,OUT046
FDG29,660.0,OUT045
FDW15,2164.0,OUT018
FDD28,700.0,OUT018
FDQ37,3172.0,OUT049
FDC23,2992.0,OUT035
FDV13,1644.0,OUT035
FDK33,3360.0,OUT046
FDO33,1836.0,OUT013
FDN21,2688.0,OUT017
NCW06,4480.0,OUT027
FDI38,3484.0,OUT035
FDC21,3224.0,OUT027
NCS05,2104.0,OUT046
NCN53,712.0,OUT049
FDV40,-692.0,OUT010
FDG60,3800.0,OUT017
NCY30,4336.0,OUT027
FDM40,2168.0,OUT045
NCO30,2896.0,OUT046
FDK10,2920.0,OUT046
FDM36,2728.0,OUT045
FDN10,1916.0,OUT013
FDM46,1220.0,OUT018
FDX50,1892.0,OUT049
FDP33,3952.0,OUT045
FDO12,3032.0,OUT045
FDC28,1804.0,OUT013
FDO31,1296.0,OUT045
FDX45,2612.0,OUT035
FDV21,2096.0,OUT049
FDH04,1624.0,OUT049
NCG54,2692.0,OUT013
FDO13,2584.0,OUT046
FDA09,4328.0,OUT027
FDC38,2240.0,OUT017
NCO42,2280.0,OUT046
FDL45,2092.0,OUT049
NCK31,884.0,OUT013
FDM39,2952.0,OUT017
FDC22,1148.0,OUT010
FDF46,1840.0,OUT046
FDQ37,2984.0,OUT045
FDH41,1444.0,OUT010
FDQ04,672.0,OUT046
NCQ02,4432.0,OUT027
FDJ57,4472.0,OUT027
NCE07,2328.0,OUT049
FDE56,1052.0,OUT013
FDI20,3428.0,OUT049
FDK36,548.0,OUT018
FDP08,4520.0,OUT027
FDF44,2248.0,OUT017
NCU53,2748.0,OUT017
FDF47,3708.0,OUT035
FDS55,452.0,OUT010
FDZ52,-156.0,OUT010
FDL04,1412.0,OUT018
NCM26,2572.0,OUT035
FDX43,2768.0,OUT049
FDP52,3748.0,OUT049
DRK49,636.0,OUT045
FDE38,2652.0,OUT013
DRF13,2468.0,OUT035
FDK41,-564.0,OUT010
FDJ04,3360.0,OUT027
FDZ44,1620.0,OUT018
FDS11,3628.0,OUT013
FDA55,3700.0,OUT049
NCW53,3056.0,OUT046
FDB49,3096.0,OUT027
FDD23,3140.0,OUT017
NCV42,1684.0,OUT045
NCZ29,1740.0,OUT018
FDQ26,1036.0,OUT013
FDV08,800.0,OUT017
FDC53,1720.0,OUT049
FDV58,1188.0,OUT010
